https://www.youtube.com/watch?v=_bg0TrqHcBs,0.468657983622,0.6965706155500001,Joy
https://www.youtube.com/watch?v=_bg0TrqHcBs,0.686896528144,-0.0596146342628,Rage
https://www.youtube.com/watch?v=_bg0TrqHcBs,0.373679363448,-0.1067079791299999,Disgust
https://www.youtube.com/watch?v=_bg0TrqHcBs,0.543496937421,-0.0259948647385,Rage
https://www.youtube.com/watch?v=_bg0TrqHcBs,0.331836433146,0.112043517843,Neutral
https://www.youtube.com/watch?v=_bg0TrqHcBs,0.773610076828,-0.129363137202,Rage
https://www.youtube.com/watch?v=_bg0TrqHcBs,0.8036873998090001,-0.242422755139,Fear
https://www.youtube.com/watch?v=_bg0TrqHcBs,0.631469499037,-0.0885037529346,Rage
https://www.youtube.com/watch?v=_bg0TrqHcBs,0.745946791767,-0.15324011998,Fear
https://www.youtube.com/watch?v=_bg0TrqHcBs,0.8383010290459999,-0.245898799206,Rage
https://www.youtube.com/watch?v=_bg0TrqHcBs,0.739452043619,-0.0841698127073999,Rage
https://www.youtube.com/watch?v=_bg0TrqHcBs,0.677710659182,0.0287402571058,Neutral
https://www.youtube.com/watch?v=_bg0TrqHcBs,0.540005186437,-0.179569905821,Neutral
https://www.youtube.com/watch?v=_bg0TrqHcBs,0.549332681532,-0.281824288676,Rage
https://www.youtube.com/watch?v=XPXSWf1h0h4,0.653701568838,-0.602524615238,Anger
https://www.youtube.com/watch?v=XPXSWf1h0h4,0.587999870164,-0.541147245292,Disgust
https://www.youtube.com/watch?v=XPXSWf1h0h4,0.7665184326569999,-0.6271402289600001,Anger
https://www.youtube.com/watch?v=XPXSWf1h0h4,0.3554238412479999,0.380604658488,Pride
https://www.youtube.com/watch?v=XPXSWf1h0h4,0.543050346646,0.386876100609,Joy
https://www.youtube.com/watch?v=XPXSWf1h0h4,0.312368804236,0.0167059442897999,Irritability
https://www.youtube.com/watch?v=XPXSWf1h0h4,0.764946435545,0.193151011677,Rage
https://www.youtube.com/watch?v=XPXSWf1h0h4,0.421741363948,0.199441173486,Neutral
https://www.youtube.com/watch?v=XPXSWf1h0h4,0.412004903165,0.240332357199,Neutral
https://www.youtube.com/watch?v=XPXSWf1h0h4,0.709827023585,0.792284362691,Joy
https://www.youtube.com/watch?v=XPXSWf1h0h4,0.8233468745720001,-0.204116869229,Rage
https://www.youtube.com/watch?v=pZSp0HSzGqQ,0.16234824268,-0.421798179078,Neutral
https://www.youtube.com/watch?v=pZSp0HSzGqQ,0.367024011615,-0.239890674882,Irritability
https://www.youtube.com/watch?v=pZSp0HSzGqQ,0.526742709512,-0.521783431124,Anger
